"ID";"Leeftijd";"Geboorteland";"RegioS";"Perioden";"MannenEnVrouwen_1"
"3896211";"53630";"G008797";"GM0363";"1999JJ00";"    2377"
"3896212";"53630";"G008797";"GM0363";"2000JJ00";"    2490"
"3896213";"53630";"G008797";"GM0363";"2001JJ00";"    2731"
"3896214";"53630";"G008797";"GM0363";"2002JJ00";"    2852"
"3896215";"53630";"G008797";"GM0363";"2003JJ00";"    2954"
"3896216";"53630";"G008797";"GM0363";"2004JJ00";"    2964"
"3896217";"53630";"G008797";"GM0363";"2005JJ00";"    3072"
"3896218";"53630";"G008797";"GM0363";"2006JJ00";"    2932"
"3896219";"53630";"G008797";"GM0363";"2007JJ00";"    2914"
"3896220";"53630";"G008797";"GM0363";"2008JJ00";"    2829"
"3896221";"53630";"G008797";"GM0363";"2009JJ00";"    2968"
"3896222";"53630";"G008797";"GM0363";"2010JJ00";"    3059"
"3896223";"53630";"G008797";"GM0363";"2011JJ00";"    3083"
"3896224";"53630";"G008797";"GM0363";"2012JJ00";"    3108"
"3896225";"53630";"G008797";"GM0363";"2013JJ00";"    3108"
"3896226";"53630";"G008797";"GM0363";"2014JJ00";"    3054"
"3896227";"53630";"G008797";"GM0363";"2015JJ00";"    3046"
"3896228";"53630";"G008797";"GM0363";"2016JJ00";"    2977"
"3896229";"53630";"G008797";"GM0363";"2017JJ00";"    2970"
"3896230";"53630";"G008797";"GM0363";"2018JJ00";"    2925"
"3896231";"53630";"G008797";"GM0363";"2019JJ00";"    3019"
"3914664";"53630";"G008798";"GM0363";"1996JJ00";"    1399"
"3914665";"53630";"G008798";"GM0363";"1997JJ00";"    1375"
"3914666";"53630";"G008798";"GM0363";"1998JJ00";"    1368"
"3914667";"53630";"G008798";"GM0363";"1999JJ00";"    1403"
"3914668";"53630";"G008798";"GM0363";"2000JJ00";"    1445"
"3914669";"53630";"G008798";"GM0363";"2001JJ00";"    1471"
"3914670";"53630";"G008798";"GM0363";"2002JJ00";"    1530"
"3914671";"53630";"G008798";"GM0363";"2003JJ00";"    1588"
"3914672";"53630";"G008798";"GM0363";"2004JJ00";"    1706"
"3914673";"53630";"G008798";"GM0363";"2005JJ00";"    1787"
"3914674";"53630";"G008798";"GM0363";"2006JJ00";"    1815"
"3914675";"53630";"G008798";"GM0363";"2007JJ00";"    1855"
"3914676";"53630";"G008798";"GM0363";"2008JJ00";"    1808"
"3914677";"53630";"G008798";"GM0363";"2009JJ00";"    1844"
"3914678";"53630";"G008798";"GM0363";"2010JJ00";"    1900"
"3914679";"53630";"G008798";"GM0363";"2011JJ00";"    2020"
"3914680";"53630";"G008798";"GM0363";"2012JJ00";"    2040"
"3914681";"53630";"G008798";"GM0363";"2013JJ00";"    2105"
"3914682";"53630";"G008798";"GM0363";"2014JJ00";"    2218"
"3914683";"53630";"G008798";"GM0363";"2015JJ00";"    2316"
"3914684";"53630";"G008798";"GM0363";"2016JJ00";"    2374"
"3914685";"53630";"G008798";"GM0363";"2017JJ00";"    2498"
"3914686";"53630";"G008798";"GM0363";"2018JJ00";"    2634"
"3914687";"53630";"G008798";"GM0363";"2019JJ00";"    2834"
"3933120";"53630";"G008799";"GM0363";"1996JJ00";"    1477"
"3933121";"53630";"G008799";"GM0363";"1997JJ00";"    1418"
"3933122";"53630";"G008799";"GM0363";"1998JJ00";"    1470"
"3933123";"53630";"G008799";"GM0363";"1999JJ00";"    1538"
"3933124";"53630";"G008799";"GM0363";"2000JJ00";"    1633"
"3933125";"53630";"G008799";"GM0363";"2001JJ00";"    1775"
"3933126";"53630";"G008799";"GM0363";"2002JJ00";"    1956"
"3933127";"53630";"G008799";"GM0363";"2003JJ00";"    2078"
"3933128";"53630";"G008799";"GM0363";"2004JJ00";"    2283"
"3933129";"53630";"G008799";"GM0363";"2005JJ00";"    2417"
"3933130";"53630";"G008799";"GM0363";"2006JJ00";"    2459"
"3933131";"53630";"G008799";"GM0363";"2007JJ00";"    2482"
"3933132";"53630";"G008799";"GM0363";"2008JJ00";"    2513"
"3933133";"53630";"G008799";"GM0363";"2009JJ00";"    2555"
"3933134";"53630";"G008799";"GM0363";"2010JJ00";"    2644"
"3933135";"53630";"G008799";"GM0363";"2011JJ00";"    2730"
"3933136";"53630";"G008799";"GM0363";"2012JJ00";"    2829"
"3933137";"53630";"G008799";"GM0363";"2013JJ00";"    2889"
"3933138";"53630";"G008799";"GM0363";"2014JJ00";"    3065"
"3933139";"53630";"G008799";"GM0363";"2015JJ00";"    3153"
"3933140";"53630";"G008799";"GM0363";"2016JJ00";"    3491"
"3933141";"53630";"G008799";"GM0363";"2017JJ00";"    3980"
"3933142";"53630";"G008799";"GM0363";"2018JJ00";"    4304"
"3933143";"53630";"G008799";"GM0363";"2019JJ00";"    4613"
"3951576";"53630";"G008807";"GM0363";"1996JJ00";"    1526"
"3951577";"53630";"G008807";"GM0363";"1997JJ00";"    1451"
"3951578";"53630";"G008807";"GM0363";"1998JJ00";"    1501"
"3951579";"53630";"G008807";"GM0363";"1999JJ00";"    1623"
"3951580";"53630";"G008807";"GM0363";"2000JJ00";"    1734"
"3951581";"53630";"G008807";"GM0363";"2001JJ00";"    1841"
"3951582";"53630";"G008807";"GM0363";"2002JJ00";"    1946"
"3951583";"53630";"G008807";"GM0363";"2003JJ00";"    2048"
"3951584";"53630";"G008807";"GM0363";"2004JJ00";"    2207"
"3951585";"53630";"G008807";"GM0363";"2005JJ00";"    2371"
"3951586";"53630";"G008807";"GM0363";"2006JJ00";"    2428"
"3951587";"53630";"G008807";"GM0363";"2007JJ00";"    2390"
"3951588";"53630";"G008807";"GM0363";"2008JJ00";"    2857"
"3951589";"53630";"G008807";"GM0363";"2009JJ00";"    3110"
"3951590";"53630";"G008807";"GM0363";"2010JJ00";"    3424"
"3951591";"53630";"G008807";"GM0363";"2011JJ00";"    3756"
"3951592";"53630";"G008807";"GM0363";"2012JJ00";"    4062"
"3951593";"53630";"G008807";"GM0363";"2013JJ00";"    4075"
"3951594";"53630";"G008807";"GM0363";"2014JJ00";"    4163"
"3951595";"53630";"G008807";"GM0363";"2015JJ00";"    4474"
"3951596";"53630";"G008807";"GM0363";"2016JJ00";"    4893"
"3951597";"53630";"G008807";"GM0363";"2017JJ00";"    5324"
"3951598";"53630";"G008807";"GM0363";"2018JJ00";"    5693"
"3951599";"53630";"G008807";"GM0363";"2019JJ00";"    6134"
"3970032";"53630";"G008801";"GM0363";"1996JJ00";"     209"
"3970033";"53630";"G008801";"GM0363";"1997JJ00";"     198"
"3970034";"53630";"G008801";"GM0363";"1998JJ00";"     184"
"3970035";"53630";"G008801";"GM0363";"1999JJ00";"     195"
"3970036";"53630";"G008801";"GM0363";"2000JJ00";"     210"
"3970037";"53630";"G008801";"GM0363";"2001JJ00";"     219"
"3970038";"53630";"G008801";"GM0363";"2002JJ00";"     230"
"3970039";"53630";"G008801";"GM0363";"2003JJ00";"     247"
"3970040";"53630";"G008801";"GM0363";"2004JJ00";"     279"
"3970041";"53630";"G008801";"GM0363";"2005JJ00";"     283"
"3970042";"53630";"G008801";"GM0363";"2006JJ00";"     263"
"3970043";"53630";"G008801";"GM0363";"2007JJ00";"     251"
"3970044";"53630";"G008801";"GM0363";"2008JJ00";"     208"
"3970045";"53630";"G008801";"GM0363";"2009JJ00";"     200"
"3970046";"53630";"G008801";"GM0363";"2010JJ00";"     198"
"3970047";"53630";"G008801";"GM0363";"2011JJ00";"     198"
"3970048";"53630";"G008801";"GM0363";"2012JJ00";"     220"
"3970049";"53630";"G008801";"GM0363";"2013JJ00";"     225"
"3970050";"53630";"G008801";"GM0363";"2014JJ00";"     218"
"3970051";"53630";"G008801";"GM0363";"2015JJ00";"     234"
"3970052";"53630";"G008801";"GM0363";"2016JJ00";"     260"
"3970053";"53630";"G008801";"GM0363";"2017JJ00";"     306"
"3970054";"53630";"G008801";"GM0363";"2018JJ00";"     312"
"3970055";"53630";"G008801";"GM0363";"2019JJ00";"     348"
"3988488";"53715";"T001175";"GM0363";"1996JJ00";"  141553"
"3988489";"53715";"T001175";"GM0363";"1997JJ00";"  142963"
"3988490";"53715";"T001175";"GM0363";"1998JJ00";"  146049"
"3988491";"53715";"T001175";"GM0363";"1999JJ00";"  149412"
"3988492";"53715";"T001175";"GM0363";"2000JJ00";"  152691"
"3988493";"53715";"T001175";"GM0363";"2001JJ00";"  156427"
"3988494";"53715";"T001175";"GM0363";"2002JJ00";"  160495"
"3988495";"53715";"T001175";"GM0363";"2003JJ00";"  164271"
"3988496";"53715";"T001175";"GM0363";"2004JJ00";"  168071"
"3988497";"53715";"T001175";"GM0363";"2005JJ00";"  171738"
"3988498";"53715";"T001175";"GM0363";"2006JJ00";"  175198"
"3988499";"53715";"T001175";"GM0363";"2007JJ00";"  178329"
"3988500";"53715";"T001175";"GM0363";"2008JJ00";"  182058"
"3988501";"53715";"T001175";"GM0363";"2009JJ00";"  185701"
"3988502";"53715";"T001175";"GM0363";"2010JJ00";"  190081"
"3988503";"53715";"T001175";"GM0363";"2011JJ00";"  194250"
"3988504";"53715";"T001175";"GM0363";"2012JJ00";"  195642"
"3988505";"53715";"T001175";"GM0363";"2013JJ00";"  196762"
"3988506";"53715";"T001175";"GM0363";"2014JJ00";"  199282"
"3988507";"53715";"T001175";"GM0363";"2015JJ00";"  202117"
"3988508";"53715";"T001175";"GM0363";"2016JJ00";"  204741"
"3988509";"53715";"T001175";"GM0363";"2017JJ00";"  207391"
"3988510";"53715";"T001175";"GM0363";"2018JJ00";"  208818"
"3988511";"53715";"T001175";"GM0363";"2019JJ00";"  209828"
"4006944";"53715";"G008806";"GM0363";"1996JJ00";"   39248"
"4006945";"53715";"G008806";"GM0363";"1997JJ00";"   40088"
"4006946";"53715";"G008806";"GM0363";"1998JJ00";"   42442"
"4006947";"53715";"G008806";"GM0363";"1999JJ00";"   44872"
"4006948";"53715";"G008806";"GM0363";"2000JJ00";"   47326"
"4006949";"53715";"G008806";"GM0363";"2001JJ00";"   50145"
"4006950";"53715";"G008806";"GM0363";"2002JJ00";"   52827"
"4006951";"53715";"G008806";"GM0363";"2003JJ00";"   55455"
"4006952";"53715";"G008806";"GM0363";"2004JJ00";"   58022"
"4006953";"53715";"G008806";"GM0363";"2005JJ00";"   60280"
"4006954";"53715";"G008806";"GM0363";"2006JJ00";"   62725"
"4006955";"53715";"G008806";"GM0363";"2007JJ00";"   64742"
"4006956";"53715";"G008806";"GM0363";"2008JJ00";"   67148"
"4006957";"53715";"G008806";"GM0363";"2009JJ00";"   69906"
"4006958";"53715";"G008806";"GM0363";"2010JJ00";"   73231"
"4006959";"53715";"G008806";"GM0363";"2011JJ00";"   76010"
"4006960";"53715";"G008806";"GM0363";"2012JJ00";"   78514"
"4006961";"53715";"G008806";"GM0363";"2013JJ00";"   80348"
"4006962";"53715";"G008806";"GM0363";"2014JJ00";"   82554"
"4006963";"53715";"G008806";"GM0363";"2015JJ00";"   84570"
"4006964";"53715";"G008806";"GM0363";"2016JJ00";"   86552"
"4006965";"53715";"G008806";"GM0363";"2017JJ00";"   89110"
"4006966";"53715";"G008806";"GM0363";"2018JJ00";"   90919"
"4006967";"53715";"G008806";"GM0363";"2019JJ00";"   93027"
"4025400";"53715";"G008519";"GM0363";"1996JJ00";"    7337"
"4025401";"53715";"G008519";"GM0363";"1997JJ00";"    7648"
"4025402";"53715";"G008519";"GM0363";"1998JJ00";"    8225"
"4025403";"53715";"G008519";"GM0363";"1999JJ00";"    8858"
"4025404";"53715";"G008519";"GM0363";"2000JJ00";"    9584"
"4025405";"53715";"G008519";"GM0363";"2001JJ00";"   10343"
"4025406";"53715";"G008519";"GM0363";"2002JJ00";"   11165"
"4025407";"53715";"G008519";"GM0363";"2003JJ00";"   12039"
"4025408";"53715";"G008519";"GM0363";"2004JJ00";"   12953"
"4025409";"53715";"G008519";"GM0363";"2005JJ00";"   13771"
"4025410";"53715";"G008519";"GM0363";"2006JJ00";"   14683"
"4025411";"53715";"G008519";"GM0363";"2007JJ00";"   15415"
"4025412";"53715";"G008519";"GM0363";"2008JJ00";"   16261"
"4025413";"53715";"G008519";"GM0363";"2009JJ00";"   17224"
"4025414";"53715";"G008519";"GM0363";"2010JJ00";"   18398"
"4025415";"53715";"G008519";"GM0363";"2011JJ00";"   19425"
"4025416";"53715";"G008519";"GM0363";"2012JJ00";"   20432"
"4025417";"53715";"G008519";"GM0363";"2013JJ00";"   21185"
"4025418";"53715";"G008519";"GM0363";"2014JJ00";"   22240"
"4025419";"53715";"G008519";"GM0363";"2015JJ00";"   23065"
"4025420";"53715";"G008519";"GM0363";"2016JJ00";"   23889"
"4025421";"53715";"G008519";"GM0363";"2017JJ00";"   24864"
"4025422";"53715";"G008519";"GM0363";"2018JJ00";"   25550"
"4025423";"53715";"G008519";"GM0363";"2019JJ00";"   26288"
"4043856";"53715";"G008520";"GM0363";"1996JJ00";"   12029"
"4043857";"53715";"G008520";"GM0363";"1997JJ00";"   12551"
"4043858";"53715";"G008520";"GM0363";"1998JJ00";"   13479"
"4043859";"53715";"G008520";"GM0363";"1999JJ00";"   14508"
"4043860";"53715";"G008520";"GM0363";"2000JJ00";"   15520"
"4043861";"53715";"G008520";"GM0363";"2001JJ00";"   16724"
"4043862";"53715";"G008520";"GM0363";"2002JJ00";"   17745"
"4043863";"53715";"G008520";"GM0363";"2003JJ00";"   18808"
"4043864";"53715";"G008520";"GM0363";"2004JJ00";"   19842"
"4043865";"53715";"G008520";"GM0363";"2005JJ00";"   20780"
"4043866";"53715";"G008520";"GM0363";"2006JJ00";"   21735"
"4043867";"53715";"G008520";"GM0363";"2007JJ00";"   22511"
"4043868";"53715";"G008520";"GM0363";"2008JJ00";"   23407"
"4043869";"53715";"G008520";"GM0363";"2009JJ00";"   24325"
"4043870";"53715";"G008520";"GM0363";"2010JJ00";"   25312"
"4043871";"53715";"G008520";"GM0363";"2011JJ00";"   25854"
"4043872";"53715";"G008520";"GM0363";"2012JJ00";"   26437"
"4043873";"53715";"G008520";"GM0363";"2013JJ00";"   26886"
"4043874";"53715";"G008520";"GM0363";"2014JJ00";"   27234"
"4043875";"53715";"G008520";"GM0363";"2015JJ00";"   27610"
"4043876";"53715";"G008520";"GM0363";"2016JJ00";"   27712"
"4043877";"53715";"G008520";"GM0363";"2017JJ00";"   27918"
"4043878";"53715";"G008520";"GM0363";"2018JJ00";"   28029"
"4043879";"53715";"G008520";"GM0363";"2019JJ00";"   28064"
"4062312";"53715";"G008524";"GM0363";"1996JJ00";"    7584"
"4062313";"53715";"G008524";"GM0363";"1997JJ00";"    7735"
"4062314";"53715";"G008524";"GM0363";"1998JJ00";"    8023"
"4062315";"53715";"G008524";"GM0363";"1999JJ00";"    8307"
"4062316";"53715";"G008524";"GM0363";"2000JJ00";"    8611"
"4062317";"53715";"G008524";"GM0363";"2001JJ00";"    8901"
"4062318";"53715";"G008524";"GM0363";"2002JJ00";"    9219"
"4062319";"53715";"G008524";"GM0363";"2003JJ00";"    9545"
"4062320";"53715";"G008524";"GM0363";"2004JJ00";"    9791"
"4062321";"53715";"G008524";"GM0363";"2005JJ00";"    9862"
"4062322";"53715";"G008524";"GM0363";"2006JJ00";"   10010"
"4062323";"53715";"G008524";"GM0363";"2007JJ00";"   10097"
"4062324";"53715";"G008524";"GM0363";"2008JJ00";"   10178"
"4062325";"53715";"G008524";"GM0363";"2009JJ00";"   10450"
"4062326";"53715";"G008524";"GM0363";"2010JJ00";"   10769"
"4062327";"53715";"G008524";"GM0363";"2011JJ00";"   11039"
"4062328";"53715";"G008524";"GM0363";"2012JJ00";"   11157"
"4062329";"53715";"G008524";"GM0363";"2013JJ00";"   11220"
"4062330";"53715";"G008524";"GM0363";"2014JJ00";"   11299"
"4062331";"53715";"G008524";"GM0363";"2015JJ00";"   11334"
"4062332";"53715";"G008524";"GM0363";"2016JJ00";"   11414"
"4062333";"53715";"G008524";"GM0363";"2017JJ00";"   11658"
"4062334";"53715";"G008524";"GM0363";"2018JJ00";"   11833"
"4062335";"53715";"G008524";"GM0363";"2019JJ00";"   11956"
"4080768";"53715";"G007933";"GM0363";"1996JJ00";"   12207"
"4080769";"53715";"G007933";"GM0363";"1997JJ00";"   12071"
"4080770";"53715";"G007933";"GM0363";"1998JJ00";"   12615"
"4080771";"53715";"G007933";"GM0363";"1999JJ00";"   13084"
"4080772";"53715";"G007933";"GM0363";"2000JJ00";"   13482"
"4080773";"53715";"G007933";"GM0363";"2001JJ00";"   14017"
"4080774";"53715";"G007933";"GM0363";"2002JJ00";"   14506"
"4080775";"53715";"G007933";"GM0363";"2003JJ00";"   14847"
"4080776";"53715";"G007933";"GM0363";"2004JJ00";"   15191"
"4080777";"53715";"G007933";"GM0363";"2005JJ00";"   15588"
"4080778";"53715";"G007933";"GM0363";"2006JJ00";"   15978"
"4080779";"53715";"G007933";"GM0363";"2007JJ00";"   16369"
"4080780";"53715";"G007933";"GM0363";"2008JJ00";"   16942"
"4080781";"53715";"G007933";"GM0363";"2009JJ00";"   17529"
"4080782";"53715";"G007933";"GM0363";"2010JJ00";"   18359"
"4080783";"53715";"G007933";"GM0363";"2011JJ00";"   19279"
"4080784";"53715";"G007933";"GM0363";"2012JJ00";"   20065"
"4080785";"53715";"G007933";"GM0363";"2013JJ00";"   20612"
"4080786";"53715";"G007933";"GM0363";"2014JJ00";"   21303"
"4080787";"53715";"G007933";"GM0363";"2015JJ00";"   22073"
"4080788";"53715";"G007933";"GM0363";"2016JJ00";"   23012"
"4080789";"53715";"G007933";"GM0363";"2017JJ00";"   24110"
"4080790";"53715";"G007933";"GM0363";"2018JJ00";"   24929"
"4080791";"53715";"G007933";"GM0363";"2019JJ00";"   26101"
"4099224";"53715";"G008531";"GM0363";"1996JJ00";"      91"
"4099225";"53715";"G008531";"GM0363";"1997JJ00";"      83"
"4099226";"53715";"G008531";"GM0363";"1998JJ00";"     100"
"4099227";"53715";"G008531";"GM0363";"1999JJ00";"     115"
"4099228";"53715";"G008531";"GM0363";"2000JJ00";"     129"
"4099229";"53715";"G008531";"GM0363";"2001JJ00";"     160"
"4099230";"53715";"G008531";"GM0363";"2002JJ00";"     192"
"4099231";"53715";"G008531";"GM0363";"2003JJ00";"     216"
"4099232";"53715";"G008531";"GM0363";"2004JJ00";"     245"
"4099233";"53715";"G008531";"GM0363";"2005JJ00";"     279"
"4099234";"53715";"G008531";"GM0363";"2006JJ00";"     319"
"4099235";"53715";"G008531";"GM0363";"2007JJ00";"     350"
"4099236";"53715";"G008531";"GM0363";"2008JJ00";"     360"
"4099237";"53715";"G008531";"GM0363";"2009JJ00";"     378"
"4099238";"53715";"G008531";"GM0363";"2010JJ00";"     393"
"4099239";"53715";"G008531";"GM0363";"2011JJ00";"     413"
"4099240";"53715";"G008531";"GM0363";"2012JJ00";"     423"
"4099241";"53715";"G008531";"GM0363";"2013JJ00";"     445"
"4099242";"53715";"G008531";"GM0363";"2014JJ00";"     478"
"4099243";"53715";"G008531";"GM0363";"2015JJ00";"     488"
"4099244";"53715";"G008531";"GM0363";"2016JJ00";"     525"
"4099245";"53715";"G008531";"GM0363";"2017JJ00";"     560"
"4099246";"53715";"G008531";"GM0363";"2018JJ00";"     578"
"4099247";"53715";"G008531";"GM0363";"2019JJ00";"     618"
"4117680";"53715";"G007935";"GM0363";"1996JJ00";"    6607"
"4117681";"53715";"G007935";"GM0363";"1997JJ00";"    6424"
"4117682";"53715";"G007935";"GM0363";"1998JJ00";"    6647"
"4117683";"53715";"G007935";"GM0363";"1999JJ00";"    6839"
"4117684";"53715";"G007935";"GM0363";"2000JJ00";"    6992"
"4117685";"53715";"G007935";"GM0363";"2001JJ00";"    7182"
"4117686";"53715";"G007935";"GM0363";"2002JJ00";"    7338"
"4117687";"53715";"G007935";"GM0363";"2003JJ00";"    7442"
"4117688";"53715";"G007935";"GM0363";"2004JJ00";"    7525"
"4117689";"53715";"G007935";"GM0363";"2005JJ00";"    8265"
"4117690";"53715";"G007935";"GM0363";"2006JJ00";"    8337"
"4117691";"53715";"G007935";"GM0363";"2007JJ00";"    8571"
"4117692";"53715";"G007935";"GM0363";"2008JJ00";"    8745"
"4117693";"53715";"G007935";"GM0363";"2009JJ00";"    8877"
"4117694";"53715";"G007935";"GM0363";"2010JJ00";"    9126"
"4117695";"53715";"G007935";"GM0363";"2011JJ00";"    9486"
"4117696";"53715";"G007935";"GM0363";"2012JJ00";"    9756"
"4117697";"53715";"G007935";"GM0363";"2013JJ00";"    9929"
"4117698";"53715";"G007935";"GM0363";"2014JJ00";"   10221"
"4117699";"53715";"G007935";"GM0363";"2015JJ00";"   10690"
"4117700";"53715";"G007935";"GM0363";"2016JJ00";"   11243"
"4117701";"53715";"G007935";"GM0363";"2017JJ00";"   11808"
"4117702";"53715";"G007935";"GM0363";"2018JJ00";"   12247"
"4117703";"53715";"G007935";"GM0363";"2019JJ00";"   12885"
"4136136";"53715";"G008533";"GM0363";"1996JJ00";"      21"
"4136137";"53715";"G008533";"GM0363";"1997JJ00";"      40"
"4136138";"53715";"G008533";"GM0363";"1998JJ00";"      52"
"4136139";"53715";"G008533";"GM0363";"1999JJ00";"      73"
"4136140";"53715";"G008533";"GM0363";"2000JJ00";"      99"
"4136141";"53715";"G008533";"GM0363";"2001JJ00";"     122"
"4136142";"53715";"G008533";"GM0363";"2002JJ00";"     150"
"4136143";"53715";"G008533";"GM0363";"2003JJ00";"     177"
"4136144";"53715";"G008533";"GM0363";"2004JJ00";"     200"
"4136145";"53715";"G008533";"GM0363";"2005JJ00";"     226"
"4136146";"53715";"G008533";"GM0363";"2006JJ00";"     234"
"4136147";"53715";"G008533";"GM0363";"2007JJ00";"     250"
"4136148";"53715";"G008533";"GM0363";"2008JJ00";"     256"
"4136149";"53715";"G008533";"GM0363";"2009JJ00";"     273"
"4136150";"53715";"G008533";"GM0363";"2010JJ00";"     297"
"4136151";"53715";"G008533";"GM0363";"2011JJ00";"     328"
"4136152";"53715";"G008533";"GM0363";"2012JJ00";"     343"
"4136153";"53715";"G008533";"GM0363";"2013JJ00";"     383"
"4136154";"53715";"G008533";"GM0363";"2014JJ00";"     418"
"4136155";"53715";"G008533";"GM0363";"2015JJ00";"     436"
"4136156";"53715";"G008533";"GM0363";"2016JJ00";"     475"
"4136157";"53715";"G008533";"GM0363";"2017JJ00";"     515"
"4136158";"53715";"G008533";"GM0363";"2018JJ00";"     555"
"4136159";"53715";"G008533";"GM0363";"2019JJ00";"     578"
"4154592";"53715";"G008545";"GM0363";"1996JJ00";"      68"
"4154593";"53715";"G008545";"GM0363";"1997JJ00";"      65"
