"PERIOD","DECL","PRCCODE","PRCCODE_LABEL","INDICATORS","Value","Flag and Footnotes"
"Jan.-Dec. 1998","France","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,896,204,800",""
"Jan.-Dec. 1998","France","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Netherlands","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","2,335,000,000",""
"Jan.-Dec. 1998","Netherlands","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Germany","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","10,699,297,600",""
"Jan.-Dec. 1998","Germany","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Italy","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(2)"
"Jan.-Dec. 1998","Italy","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","United Kingdom","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","6,091,525,000",""
"Jan.-Dec. 1998","United Kingdom","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Ireland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,258,389,194",""
"Jan.-Dec. 1998","Ireland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Denmark","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","804,501,000",""
"Jan.-Dec. 1998","Denmark","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Greece","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","413,887,730",""
"Jan.-Dec. 1998","Greece","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Portugal","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","661,669,569",""
"Jan.-Dec. 1998","Portugal","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Spain","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","2,242,762,900",""
"Jan.-Dec. 1998","Spain","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Belgium","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,476,281,966",""
"Jan.-Dec. 1998","Belgium","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Luxemburg","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 1998","Luxemburg","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Iceland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","7,078,885",""
"Jan.-Dec. 1998","Iceland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Norway","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","183,332,810",""
"Jan.-Dec. 1998","Norway","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Sweden","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","476,328,700",""
"Jan.-Dec. 1998","Sweden","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Finland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","434,130,000",""
"Jan.-Dec. 1998","Finland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Austria","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","878,305,282",""
"Jan.-Dec. 1998","Austria","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Malta","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1998","Malta","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Estonia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1998","Estonia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Latvia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1998","Latvia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Lithuania","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1998","Lithuania","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Poland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1998","Poland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Czechia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1998","Czechia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Slovakia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","447,776,097",""
"Jan.-Dec. 1998","Slovakia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Hungary","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1998","Hungary","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Romania","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1998","Romania","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Bulgaria","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1998","Bulgaria","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Slovenia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1998","Slovenia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Croatia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1998","Croatia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","EUROPEAN UNION (28)","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1998","EUROPEAN UNION (28)","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1998","Cyprus","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1998","Cyprus","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","France","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,894,883,300",""
"Jan.-Dec. 1999","France","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Netherlands","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","2,381,000,000",""
"Jan.-Dec. 1999","Netherlands","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Germany","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","10,747,933,700",""
"Jan.-Dec. 1999","Germany","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Italy","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,210,602,672",""
"Jan.-Dec. 1999","Italy","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","United Kingdom","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","6,250,975,000",""
"Jan.-Dec. 1999","United Kingdom","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Ireland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 1999","Ireland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Denmark","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","820,501,900",""
"Jan.-Dec. 1999","Denmark","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Greece","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","385,063,300",""
"Jan.-Dec. 1999","Greece","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Portugal","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","664,012,284",""
"Jan.-Dec. 1999","Portugal","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Spain","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","2,600,683,600",""
"Jan.-Dec. 1999","Spain","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Belgium","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,505,655,380",""
"Jan.-Dec. 1999","Belgium","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Luxemburg","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 1999","Luxemburg","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Iceland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 1999","Iceland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Norway","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","265,111,138",""
"Jan.-Dec. 1999","Norway","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Sweden","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","471,758,500",""
"Jan.-Dec. 1999","Sweden","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Finland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","473,300,000",""
"Jan.-Dec. 1999","Finland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Austria","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","883,138,194",""
"Jan.-Dec. 1999","Austria","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Malta","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1999","Malta","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Estonia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1999","Estonia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Latvia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1999","Latvia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Lithuania","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1999","Lithuania","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Poland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1999","Poland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Czechia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1999","Czechia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Slovakia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","447,321,737",""
"Jan.-Dec. 1999","Slovakia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Hungary","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1999","Hungary","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Romania","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1999","Romania","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Bulgaria","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1999","Bulgaria","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Slovenia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1999","Slovenia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Croatia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1999","Croatia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","EUROPEAN UNION (28)","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1999","EUROPEAN UNION (28)","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 1999","Cyprus","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":",""
"Jan.-Dec. 1999","Cyprus","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2000","France","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,800,037,700",""
